cotacaoVenda,dataHoraCotacao,tipoBoletim
"3,9196",2018-01-15 13:03:51.89,Fechamento
"3,934",2018-01-16 10:03:24.233,Abertura
"3,9356",2018-01-16 11:06:33.04,Intermediário
"3,9357",2018-01-16 12:06:35.76,Intermediário
"3,9437",2018-01-16 13:10:53.986,Intermediário
"3,9339",2018-01-16 13:10:53.99,Fechamento
"3,9463",2018-01-17 10:08:25.948,Abertura
"3,9488",2018-01-17 11:08:24.997,Intermediário
"3,9517",2018-01-17 12:09:23.502,Intermediário
"3,9477",2018-01-17 13:07:57.454,Intermediário
"3,951",2018-01-17 13:07:57.458,Fechamento
"3,9396",2018-01-18 10:11:36.579,Abertura
"3,9344",2018-01-18 11:07:25.657,Intermediário
"3,9363",2018-01-18 12:03:25.142,Intermediário
"3,9301",2018-01-18 13:03:33.468,Intermediário
"3,9393",2018-01-18 13:03:33.47,Fechamento
"3,9352",2018-01-19 10:07:26.097,Abertura
"3,9356",2018-01-19 11:03:25.66,Intermediário
"3,9305",2018-01-19 12:03:25.029,Intermediário
"3,9319",2018-01-19 13:10:53.195,Intermediário
"3,9323",2018-01-19 13:10:53.197,Fechamento
"3,9032",2018-01-22 10:10:39.612,Abertura
"3,9088",2018-01-22 11:09:29.135,Intermediário
"3,9098",2018-01-22 12:02:29.782,Intermediário
"3,9227",2018-01-22 13:03:42.33,Intermediário
"3,9094",2018-01-22 13:03:42.347,Fechamento
"3,9288",2018-01-23 10:03:25.772,Abertura
"3,9434",2018-01-23 11:07:26.36,Intermediário
"3,9664",2018-01-23 12:11:33.104,Intermediário
"3,9732",2018-01-23 13:04:48.091,Intermediário
"3,9602",2018-01-23 13:04:48.112,Fechamento
"3,97",2018-01-24 10:08:25.715,Abertura
"3,9398",2018-01-24 11:06:37.037,Intermediário
"3,941",2018-01-24 12:08:27.357,Intermediário
"3,9553",2018-01-24 13:10:27.349,Intermediário
"3,9624",2018-01-24 13:10:27.352,Fechamento
"3,902",2018-01-25 10:10:44.417,Abertura
"3,9032",2018-01-25 11:05:29.098,Intermediário
"3,9154",2018-01-25 12:05:26.421,Intermediário
"3,9126",2018-01-25 13:03:52.092,Intermediário
"3,9214",2018-01-25 13:03:52.095,Fechamento
"3,909",2018-01-26 10:07:25.79,Abertura
"3,9199",2018-01-26 11:11:33.475,Intermediário
"3,9183",2018-01-26 12:08:26.263,Intermediário
"3,9016",2018-01-26 13:08:49.459,Intermediário
"3,9133",2018-01-26 13:08:49.461,Fechamento
"3,9229",2018-01-29 10:06:21.297,Abertura
"3,9226",2018-01-29 11:04:18.913,Intermediário
"3,9132",2018-01-29 12:11:22.823,Intermediário
"3,91",2018-01-29 13:06:08.547,Intermediário
"3,9103",2018-01-29 13:06:08.553,Fechamento
"3,9282",2018-01-30 10:08:19.034,Abertura
"3,9272",2018-01-30 11:04:18.167,Intermediário
"3,94",2018-01-30 12:07:18.115,Intermediário
"3,958",2018-01-30 13:03:46.585,Intermediário
"3,9396",2018-01-30 13:03:46.59,Fechamento
"3,926",2018-01-31 10:05:22.398,Abertura
"3,9346",2018-01-31 11:12:39.258,Intermediário
"3,9593",2018-01-31 12:10:21.761,Intermediário
"3,9422",2018-01-31 13:16:53.496,Intermediário
"3,9404",2018-01-31 13:16:53.521,Fechamento
"3,9533",2018-02-01 10:07:18.954,Abertura
"3,9512",2018-02-01 11:04:19.633,Intermediário
"3,9506",2018-02-01 12:10:20.613,Intermediário
"3,9429",2018-02-01 13:09:59.861,Intermediário
"3,9482",2018-02-01 13:09:59.863,Fechamento
"3,9956",2018-02-02 10:05:25.647,Abertura
"3,9974",2018-02-02 11:02:18.83,Intermediário
"3,9956",2018-02-02 12:08:20.733,Intermediário
"3,9961",2018-02-02 13:06:35.778,Intermediário
"3,9857",2018-02-02 13:06:35.781,Fechamento
"4,0284",2018-02-05 10:11:31.246,Abertura
"4,0208",2018-02-05 11:07:23.289,Intermediário
"4,0169",2018-02-05 12:02:24.252,Intermediário
"4,0248",2018-02-05 13:06:11.643,Intermediário
"4,0133",2018-02-05 13:06:11.649,Fechamento
"4,0499",2018-02-06 10:02:26.337,Abertura
"4,0326",2018-02-06 11:02:22.22,Intermediário
"4,0265",2018-02-06 12:05:39.748,Intermediário
"4,0015",2018-02-06 13:09:27.949,Intermediário
"4,0235",2018-02-06 13:09:27.952,Fechamento
"4,0077",2018-02-07 10:09:30.205,Abertura
"4,0075",2018-02-07 11:03:23.989,Intermediário
"4,0142",2018-02-07 12:09:23.173,Intermediário
"4,002",2018-02-07 13:11:42.092,Intermediário
"4,0071",2018-02-07 13:11:42.108,Fechamento
"3,9962",2018-02-08 10:07:27.561,Abertura
"4,0051",2018-02-08 11:08:23.493,Intermediário
"4,0037",2018-02-08 12:03:22.893,Intermediário
"4,0234",2018-02-08 13:10:49.728,Intermediário
"4,0146",2018-02-08 13:10:49.731,Fechamento
"4,0248",2018-02-09 10:05:34.179,Abertura
"4,0196",2018-02-09 11:09:24.004,Intermediário
"4,0223",2018-02-09 12:06:31.135,Intermediário
"4,0244",2018-02-09 13:07:05.314,Intermediário
"4,0235",2018-02-09 13:07:05.319,Fechamento
"4,0397",2018-02-14 14:40:38.251,Abertura
"4,0338",2018-02-14 15:38:08.617,Intermediário
"4,0364",2018-02-14 15:38:08.622,Fechamento
"4,0077",2018-02-15 10:02:31.843,Abertura
"4,0168",2018-02-15 11:11:33.781,Intermediário
"4,0231",2018-02-15 12:05:34.706,Intermediário
"4,0323",2018-02-15 13:09:36.909,Intermediário
"4,026",2018-02-15 13:09:36.912,Fechamento
"4,0354",2018-02-16 10:07:43.269,Abertura
"4,0315",2018-02-16 11:07:23.832,Intermediário
"4,0391",2018-02-16 12:11:32.481,Intermediário
"4,0377",2018-02-16 13:04:08.584,Intermediário
"4,0295",2018-02-16 13:04:08.586,Fechamento
"4,0155",2018-02-19 10:10:42.609,Abertura
"4,0009",2018-02-19 11:06:45.328,Intermediário
"4,0054",2018-02-19 12:07:30.071,Intermediário
"4,0082",2018-02-19 13:02:49.011,Intermediário
"4,0101",2018-02-19 13:02:49.018,Fechamento
"4,0087",2018-02-20 10:05:42.551,Abertura
"4,0095",2018-02-20 11:06:43.089,Intermediário
"4,017",2018-02-20 12:04:34.172,Intermediário
"4,011",2018-02-20 13:05:22.263,Intermediário
"4,012",2018-02-20 13:05:22.267,Fechamento
"4,0029",2018-02-21 10:05:49.038,Abertura
"4,012",2018-02-21 11:11:38.585,Intermediário
"4,0137",2018-02-21 12:07:28.093,Intermediário
"4,0136",2018-02-21 13:05:52.081,Intermediário
"4,0111",2018-02-21 13:05:52.088,Fechamento
"4,0127",2018-02-22 10:02:31.868,Abertura
"4,0116",2018-02-22 11:09:28.998,Intermediário
"4,0145",2018-02-22 12:03:35.732,Intermediário
"4,0123",2018-02-22 13:11:24.118,Intermediário
"4,0167",2018-02-22 13:11:24.12,Fechamento
"3,9885",2018-02-23 10:11:45.444,Abertura
"3,9861",2018-02-23 11:08:27.468,Intermediário
"3,9874",2018-02-23 12:08:32.535,Intermediário
"3,988",2018-02-23 13:08:49.925,Intermediário
"3,987",2018-02-23 13:08:49.928,Fechamento
"3,9868",2018-02-26 10:05:47.331,Abertura
"3,9816",2018-02-26 11:03:33.514,Intermediário
"3,9816",2018-02-26 12:05:49.585,Intermediário
"3,9755",2018-02-26 13:10:57.877,Intermediário
"3,9756",2018-02-26 13:10:57.912,Fechamento
"3,9854",2018-02-27 10:05:45.422,Abertura
"3,9704",2018-02-27 11:03:30.458,Intermediário
"3,9784",2018-02-27 12:09:28.495,Intermediário
"3,9746",2018-02-27 13:11:48.672,Intermediário
"3,9637",2018-02-27 13:11:48.675,Fechamento
"3,9636",2018-02-28 10:03:30.764,Abertura
"3,9617",2018-02-28 11:11:50.947,Intermediário
"3,9623",2018-02-28 12:11:51.808,Intermediário
"3,9642",2018-02-28 13:03:18.864,Intermediário
"3,9585",2018-02-28 13:03:18.868,Fechamento
"3,9751",2018-03-01 10:05:43.939,Abertura
"3,973",2018-03-01 11:09:25.711,Intermediário
"3,9689",2018-03-01 12:09:32.916,Intermediário
"3,9684",2018-03-01 13:08:46.87,Intermediário
"3,9728",2018-03-01 13:08:46.872,Fechamento
"4,0204",2018-03-02 10:04:26.33,Abertura
"4,011",2018-03-02 11:09:31.337,Intermediário
"4,0165",2018-03-02 12:03:27.552,Intermediário
"4,0138",2018-03-02 13:11:44.791,Intermediário
"4,0154",2018-03-02 13:11:44.793,Fechamento
"4,0092",2018-03-05 10:02:47.732,Abertura
"4,0118",2018-03-05 11:05:54.755,Intermediário
"4,0164",2018-03-05 12:03:31.119,Intermediário
"4,0134",2018-03-05 13:05:07.46,Intermediário
"4,0174",2018-03-05 13:05:07.476,Fechamento
"3,9963",2018-03-06 10:03:33.538,Abertura
"4,003",2018-03-06 11:06:52.12,Intermediário
"4,0026",2018-03-06 12:10:44.459,Intermediário
"3,998",2018-03-06 13:11:55.603,Intermediário
"3,9985",2018-03-06 13:11:55.605,Fechamento
"4,0092",2018-03-07 10:04:31.209,Abertura
"4,0077",2018-03-07 11:03:27.605,Intermediário
"4,0144",2018-03-07 12:02:30.93,Intermediário
"4,015",2018-03-07 13:04:49.21,Intermediário
"4,009",2018-03-07 13:04:49.215,Fechamento
"4,0249",2018-03-08 10:08:30.719,Abertura
"4,0248",2018-03-08 11:02:29.881,Intermediário
"4,0234",2018-03-08 12:10:50.901,Intermediário
"4,0211",2018-03-08 13:11:32.959,Intermediário
"4,0085",2018-03-08 13:11:32.961,Fechamento
"4,0119",2018-03-09 10:02:30.932,Abertura
"3,9926",2018-03-09 11:07:30.055,Intermediário
"3,9914",2018-03-09 12:04:25.193,Intermediário
"4,001",2018-03-09 13:03:23.448,Intermediário
"4,0038",2018-03-09 13:03:23.451,Fechamento
"4,0066",2018-03-12 10:03:25.319,Abertura
"4,0137",2018-03-12 11:07:21.651,Intermediário
"4,0191",2018-03-12 12:06:27.529,Intermediário
"4,0196",2018-03-12 13:07:43.876,Intermediário
"4,0164",2018-03-12 13:07:43.882,Fechamento
"4,0119",2018-03-13 10:03:27.186,Abertura
"4,0153",2018-03-13 11:06:22.014,Intermediário
"4,0271",2018-03-13 12:10:34.729,Intermediário
"4,0337",2018-03-13 13:11:46.007,Intermediário
"4,029",2018-03-13 13:11:46.012,Fechamento
"4,0218",2018-03-14 10:06:24.108,Abertura
"4,0217",2018-03-14 11:11:22.939,Intermediário
"4,033",2018-03-14 12:06:21.614,Intermediário
"4,0368",2018-03-14 13:11:37.389,Intermediário
"4,0284",2018-03-14 13:11:37.391,Fechamento
"4,0601",2018-03-15 10:08:24.014,Abertura
"4,0553",2018-03-15 11:07:22.322,Intermediário
"4,0497",2018-03-15 12:10:32.4,Intermediário
"4,0483",2018-03-15 13:08:48.177,Intermediário
"4,0486",2018-03-15 13:08:48.179,Fechamento
"4,0476",2018-03-16 10:09:21.43,Abertura
"4,0437",2018-03-16 11:09:21.944,Intermediário
"4,0375",2018-03-16 12:11:21.483,Intermediário
"4,0419",2018-03-16 13:14:28.116,Intermediário
"4,0414",2018-03-16 13:14:28.123,Fechamento
"4,0545",2018-03-19 10:11:47.127,Abertura
"4,0526",2018-03-19 11:05:46.802,Intermediário
"4,0545",2018-03-19 12:03:30.618,Intermediário
"4,0557",2018-03-19 13:05:15.214,Intermediário
"4,0583",2018-03-19 13:05:15.219,Fechamento
"4,0459",2018-03-20 10:03:30.3,Abertura
"4,0554",2018-03-20 11:05:38.125,Intermediário
"4,0474",2018-03-20 12:08:26.742,Intermediário
"4,0451",2018-03-20 13:06:10.731,Intermediário
"4,0471",2018-03-20 13:06:10.733,Fechamento
"4,0536",2018-03-21 10:06:35.189,Abertura
"4,0456",2018-03-21 11:07:28.832,Intermediário
"4,0436",2018-03-21 12:06:34.294,Intermediário
"4,033",2018-03-21 13:08:26.716,Intermediário
"4,0394",2018-03-21 13:08:26.719,Fechamento
"4,0722",2018-03-22 10:09:30.365,Abertura
"4,0702",2018-03-22 11:07:27.752,Intermediário
"4,065",2018-03-22 12:10:37.126,Intermediário
"4,0663",2018-03-22 13:11:09.351,Intermediário
"4,067",2018-03-22 13:11:09.36,Fechamento
"4,0727",2018-03-23 10:04:25.404,Abertura
"4,0724",2018-03-23 11:06:33.194,Intermediário
"4,0754",2018-03-23 12:02:27.258,Intermediário
"4,0945",2018-03-23 13:06:01.348,Intermediário
"4,0842",2018-03-23 13:06:01.35,Fechamento
"4,0975",2018-03-26 10:05:43.998,Abertura
"4,1037",2018-03-26 11:07:30.654,Intermediário
"4,1156",2018-03-26 12:05:40.402,Intermediário
"4,1094",2018-03-26 13:09:11.333,Intermediário
"4,1098",2018-03-26 13:09:11.34,Fechamento
"4,1133",2018-03-27 10:02:26.002,Abertura
"4,1217",2018-03-27 11:10:31.272,Intermediário
"4,1286",2018-03-27 12:03:29.142,Intermediário
"4,128",2018-03-27 13:04:04.861,Intermediário
"4,1274",2018-03-27 13:04:04.87,Fechamento
"4,13",2018-03-28 10:08:28.665,Abertura
"4,1221",2018-03-28 11:05:35.03,Intermediário
"4,1224",2018-03-28 12:05:53.423,Intermediário
"4,1258",2018-03-28 13:07:49.311,Intermediário
"4,1231",2018-03-28 13:07:49.314,Fechamento
"4,0962",2018-03-29 10:10:47.916,Abertura
"4,1005",2018-03-29 11:05:40.044,Intermediário
"4,0857",2018-03-29 12:05:33.732,Intermediário
"4,083",2018-03-29 13:08:53.152,Intermediário
"4,085",2018-03-29 13:08:53.155,Fechamento
"4,0736",2018-04-02 10:08:25.817,Abertura
"4,0797",2018-04-02 11:06:21.889,Intermediário
"4,0798",2018-04-02 12:04:20.094,Intermediário
"4,0759",2018-04-02 13:05:44.64,Intermediário
"4,0685",2018-04-02 13:05:44.664,Fechamento
"4,0644",2018-04-03 10:05:28.294,Abertura
"4,0623",2018-04-03 11:05:28.273,Intermediário
"4,0693",2018-04-03 12:03:20.612,Intermediário
"4,0727",2018-04-03 13:06:18.949,Intermediário
"4,0638",2018-04-03 13:06:18.961,Fechamento
"4,1264",2018-04-04 10:02:20.969,Abertura
"4,1282",2018-04-04 11:02:20.988,Intermediário
"4,1252",2018-04-04 12:05:28.221,Intermediário
"4,1185",2018-04-04 13:11:00.621,Intermediário
"4,1228",2018-04-04 13:11:00.623,Fechamento
"4,0496",2018-04-05 10:15:29.19,Abertura
"4,0702",2018-04-05 11:06:28.229,Intermediário
"4,0751",2018-04-05 12:04:21.568,Intermediário
"4,0614",2018-04-05 13:04:54.274,Intermediário
"4,0595",2018-04-05 13:04:54.276,Fechamento
"4,106",2018-04-06 10:09:22.799,Abertura
"4,1299",2018-04-06 11:11:34.529,Intermediário
"4,1425",2018-04-06 12:05:28.476,Intermediário
"4,1374",2018-04-06 13:03:40.993,Intermediário
"4,1325",2018-04-06 13:03:40.998,Fechamento
"4,1584",2018-04-09 10:08:26.695,Abertura
"4,183",2018-04-09 11:10:23.815,Intermediário
"4,1766",2018-04-09 12:08:20.059,Intermediário
"4,1874",2018-04-09 13:07:34.684,Intermediário
"4,1772",2018-04-09 13:07:34.706,Fechamento
"4,2107",2018-04-10 10:03:21.917,Abertura
"4,2453",2018-04-10 11:11:22.817,Intermediário
"4,2178",2018-04-10 12:04:18.573,Intermediário
"4,2214",2018-04-10 13:06:41.13,Intermediário
"4,2193",2018-04-10 13:06:41.132,Fechamento
"4,2296",2018-04-11 10:08:20.533,Abertura
"4,2215",2018-04-11 11:10:23.385,Intermediário
"4,206",2018-04-11 12:07:21.73,Intermediário
"4,2073",2018-04-11 13:09:34.924,Intermediário
"4,2177",2018-04-11 13:09:34.926,Fechamento
"4,1616",2018-04-12 10:36:33.78,Abertura
"4,169",2018-04-12 11:03:20.055,Intermediário
"4,1698",2018-04-12 12:04:20.289,Intermediário
"4,1784",2018-04-12 13:08:38.267,Intermediário
"4,1716",2018-04-12 13:08:38.272,Fechamento
"4,1904",2018-04-13 10:04:20.053,Abertura
"4,2018",2018-04-13 11:03:20.445,Intermediário
"4,2154",2018-04-13 12:05:33.335,Intermediário
"4,205",2018-04-13 13:10:52.006,Intermediário
"4,2024",2018-04-13 13:10:52.009,Fechamento
"4,2261",2018-04-16 10:09:22.477,Abertura
"4,2442",2018-04-16 11:07:27.877,Intermediário
"4,2467",2018-04-16 12:05:24.918,Intermediário
"4,2472",2018-04-16 13:11:36.411,Intermediário
"4,2394",2018-04-16 13:11:36.418,Fechamento
"4,2139",2018-04-17 10:09:20.978,Abertura
"4,2007",2018-04-17 11:05:24.555,Intermediário
"4,1987",2018-04-17 12:08:20.356,Intermediário
"4,2011",2018-04-17 13:08:50.527,Intermediário
"4,2027",2018-04-17 13:08:50.53,Fechamento
"4,1969",2018-04-18 10:05:26.971,Abertura
"4,1971",2018-04-18 11:04:18.518,Intermediário
"4,1816",2018-04-18 12:11:22.039,Intermediário
"4,1895",2018-04-18 13:08:17.139,Intermediário
"4,1902",2018-04-18 13:08:17.142,Fechamento
"4,1969",2018-04-19 10:09:21.35,Abertura
"4,2033",2018-04-19 11:06:21.873,Intermediário
"4,201",2018-04-19 12:02:21.963,Intermediário
"4,2024",2018-04-19 13:10:38.106,Intermediário
"4,1921",2018-04-19 13:10:38.112,Fechamento
"4,1873",2018-04-20 10:07:27.253,Abertura
"4,1808",2018-04-20 11:02:27.181,Intermediário
"4,1898",2018-04-20 12:10:33.732,Intermediário
"4,1944",2018-04-20 13:11:24.497,Intermediário
"4,189",2018-04-20 13:11:24.499,Fechamento
"4,2072",2018-04-23 10:05:30.264,Abertura
"4,216",2018-04-23 11:05:25.373,Intermediário
"4,1991",2018-04-23 12:07:22.189,Intermediário
"4,2116",2018-04-23 13:08:37.676,Intermediário
"4,2052",2018-04-23 13:08:37.681,Fechamento
"4,2281",2018-04-24 10:03:18.843,Abertura
"4,2325",2018-04-24 11:08:20.563,Intermediário
"4,2455",2018-04-24 12:03:25.238,Intermediário
"4,2423",2018-04-24 13:02:44.004,Intermediário
"4,2391",2018-04-24 13:02:44.008,Fechamento
"4,2609",2018-04-25 10:07:18.406,Abertura
"4,2722",2018-04-25 11:05:21.735,Intermediário
"4,2687",2018-04-25 12:02:19.378,Intermediário
"4,273",2018-04-25 13:10:43.389,Intermediário
"4,2675",2018-04-25 13:10:43.392,Fechamento
"4,2587",2018-04-26 10:10:23.122,Abertura
"4,2646",2018-04-26 11:07:19.633,Intermediário
"4,2378",2018-04-26 12:03:18.974,Intermediário
"4,2395",2018-04-26 13:05:59.452,Intermediário
"4,2371",2018-04-26 13:05:59.455,Fechamento
"4,1863",2018-04-27 10:03:18.638,Abertura
"4,1888",2018-04-27 11:06:29.488,Intermediário
"4,2016",2018-04-27 12:11:26.923,Intermediário
"4,2007",2018-04-27 13:04:44.823,Intermediário
"4,1993",2018-04-27 13:04:44.825,Fechamento
"4,1926",2018-04-30 10:07:25.145,Abertura
"4,2009",2018-04-30 11:05:23.521,Intermediário
"4,2148",2018-04-30 12:08:21.389,Intermediário
"4,2131",2018-04-30 13:17:27.321,Intermediário
"4,2031",2018-04-30 13:17:27.325,Fechamento
"4,2367",2018-05-02 10:03:25.329,Abertura
"4,25",2018-05-02 11:11:22.556,Intermediário
"4,2448",2018-05-02 12:08:20.658,Intermediário
"4,2417",2018-05-02 13:08:57.722,Intermediário
"4,2395",2018-05-02 13:08:57.731,Fechamento
"4,2487",2018-05-03 10:08:18.942,Abertura
"4,2395",2018-05-03 11:08:18.992,Intermediário
"4,2546",2018-05-03 12:11:26.438,Intermediário
"4,2478",2018-05-03 13:07:47.194,Intermediário
"4,2478",2018-05-03 13:07:47.221,Fechamento
"4,2406",2018-05-04 10:15:23.114,Abertura
"4,2066",2018-05-04 11:13:03.164,Intermediário
"4,2112",2018-05-04 12:03:21.606,Intermediário
"4,2105",2018-05-04 13:05:37.935,Intermediário
"4,2186",2018-05-04 13:05:37.947,Fechamento
"4,2231",2018-05-07 10:04:22.276,Abertura
"4,218",2018-05-07 11:07:21.789,Intermediário
"4,2227",2018-05-07 12:06:18.693,Intermediário
"4,2408",2018-05-07 13:05:39.615,Intermediário
"4,2291",2018-05-07 13:05:39.629,Fechamento
"4,2358",2018-05-08 10:06:19.926,Abertura
"4,2383",2018-05-08 11:04:18.155,Intermediário
"4,2472",2018-05-08 12:08:18.984,Intermediário
"4,2547",2018-05-08 13:06:03.358,Intermediário
"4,2462",2018-05-08 13:06:03.36,Fechamento
"4,259",2018-05-09 10:02:21.901,Abertura
"4,2742",2018-05-09 11:09:17.422,Intermediário
"4,269",2018-05-09 12:11:23.437,Intermediário
"4,2638",2018-05-09 13:07:43.786,Intermediário
"4,2603",2018-05-09 13:07:43.791,Fechamento
"4,2442",2018-05-10 10:04:17.965,Abertura
"4,2378",2018-05-10 11:06:21.217,Intermediário
"4,2296",2018-05-10 12:11:23.472,Intermediário
"4,2285",2018-05-10 13:04:45.485,Intermediário
"4,232",2018-05-10 13:04:45.487,Fechamento
"4,2468",2018-05-11 10:04:20.094,Abertura
"4,2563",2018-05-11 11:10:23.007,Intermediário
"4,2855",2018-05-11 12:05:24.945,Intermediário
"4,2898",2018-05-11 13:03:05.344,Intermediário
"4,2695",2018-05-11 13:03:05.347,Fechamento
"4,3086",2018-05-14 10:07:22.838,Abertura
"4,3217",2018-05-14 11:04:18.363,Intermediário
"4,3266",2018-05-14 12:06:22.902,Intermediário
"4,3444",2018-05-14 13:07:48.246,Intermediário
"4,3237",2018-05-14 13:07:48.251,Fechamento
"4,3451",2018-05-15 10:09:19.175,Abertura
"4,3678",2018-05-15 11:02:18.924,Intermediário
"4,3648",2018-05-15 12:11:23.366,Intermediário
"4,3457",2018-05-15 13:10:41.108,Intermediário
"4,3604",2018-05-15 13:10:41.111,Fechamento
"4,3343",2018-05-16 10:07:20.453,Abertura
"4,3325",2018-05-16 11:09:19.275,Intermediário
"4,3441",2018-05-16 12:03:20.103,Intermediário
"4,3389",2018-05-16 13:07:02.295,Intermediário
"4,3387",2018-05-16 13:07:02.298,Fechamento
"4,3311",2018-05-17 10:04:20.021,Abertura
"4,3517",2018-05-17 11:05:24.627,Intermediário
"4,3452",2018-05-17 12:10:26.111,Intermediário
"4,3725",2018-05-17 13:09:31.423,Intermediário
"4,3504",2018-05-17 13:09:31.425,Fechamento
"4,4245",2018-05-18 10:09:18.436,Abertura
"4,4158",2018-05-18 11:05:21.887,Intermediário
"4,4141",2018-05-18 12:07:18.787,Intermediário
"4,4015",2018-05-18 13:12:15.641,Intermediário
"4,4167",2018-05-18 13:12:15.643,Fechamento
"4,3544",2018-05-21 10:06:22.915,Abertura
"4,3605",2018-05-21 11:10:21.448,Intermediário
"4,3621",2018-05-21 12:09:18.057,Intermediário
"4,3687",2018-05-21 13:09:07.713,Intermediário
"4,363",2018-05-21 13:09:07.719,Fechamento
"4,307",2018-05-22 10:11:18.698,Abertura
"4,3111",2018-05-22 11:05:19.341,Intermediário
"4,2948",2018-05-22 12:07:18.814,Intermediário
"4,2912",2018-05-22 13:06:52.926,Intermediário
"4,3018",2018-05-22 13:06:52.938,Fechamento
"4,2836",2018-05-23 10:10:20.473,Abertura
"4,2714",2018-05-23 11:09:17.443,Intermediário
"4,2729",2018-05-23 12:04:18.469,Intermediário
"4,2594",2018-05-23 13:04:41.924,Intermediário
"4,2688",2018-05-23 13:04:41.926,Fechamento
"4,2612",2018-05-24 10:04:29.312,Abertura
"4,2787",2018-05-24 11:06:22.972,Intermediário
"4,2846",2018-05-24 12:04:18.778,Intermediário
"4,27",2018-05-24 13:09:05.216,Intermediário
"4,2739",2018-05-24 13:09:05.218,Fechamento
"4,2642",2018-05-25 10:07:18.912,Abertura
"4,2713",2018-05-25 11:07:18.259,Intermediário
"4,2654",2018-05-25 12:07:17.2,Intermediário
"4,2698",2018-05-25 13:03:28.125,Intermediário
"4,2693",2018-05-25 13:03:28.127,Fechamento
"4,3068",2018-05-28 10:06:21.682,Abertura
"4,3102",2018-05-28 11:06:20.073,Intermediário
"4,3104",2018-05-28 12:08:18.148,Intermediário
"4,3157",2018-05-28 13:05:32.423,Intermediário
"4,3145",2018-05-28 13:05:32.428,Fechamento
"4,3179",2018-05-29 10:08:18.876,Abertura
"4,3134",2018-05-29 11:05:21.131,Intermediário
"4,3093",2018-05-29 12:03:17.418,Intermediário
"4,3144",2018-05-29 13:11:25.049,Intermediário
"4,3076",2018-05-29 13:11:25.051,Fechamento
"4,3245",2018-05-30 10:16:43.263,Abertura
"4,3488",2018-05-30 11:04:18.34,Intermediário
"4,3506",2018-05-30 12:05:19.434,Intermediário
"4,3642",2018-05-30 13:07:14.132,Intermediário
"4,3611",2018-05-30 13:07:14.135,Fechamento
"4,3656",2018-06-01 10:08:18.458,Abertura
"4,3448",2018-06-01 11:11:18.349,Intermediário
"4,3788",2018-06-01 12:07:17.129,Intermediário
"4,3756",2018-06-01 13:11:09.434,Intermediário
"4,3702",2018-06-01 13:11:09.438,Fechamento
"4,3817",2018-06-04 10:09:20.614,Abertura
"4,3844",2018-06-04 11:05:22.027,Intermediário
"4,3799",2018-06-04 12:05:21.048,Intermediário
"4,3803",2018-06-04 13:06:45.22,Intermediário
"4,3771",2018-06-04 13:06:45.241,Fechamento
"4,3986",2018-06-05 10:04:19.053,Abertura
"4,4064",2018-06-05 11:02:19.3,Intermediário
"4,4068",2018-06-05 12:09:18.14,Intermediário
"4,4118",2018-06-05 13:05:48.228,Intermediário
"4,4072",2018-06-05 13:05:48.233,Fechamento
"4,4993",2018-06-06 10:05:21.857,Abertura
"4,5041",2018-06-06 11:10:21.026,Intermediário
"4,5043",2018-06-06 12:06:19.335,Intermediário
"4,4882",2018-06-06 13:11:04.602,Intermediário
"4,4984",2018-06-06 13:11:04.605,Fechamento
"4,6151",2018-06-07 10:07:19.668,Abertura
"4,5804",2018-06-07 11:11:20.585,Intermediário
"4,615",2018-06-07 12:08:17.987,Intermediário
"4,6356",2018-06-07 13:06:42.83,Intermediário
"4,6086",2018-06-07 13:06:42.832,Fechamento
"4,494",2018-06-08 10:04:18.956,Abertura
"4,4642",2018-06-08 11:06:19.324,Intermediário
"4,4545",2018-06-08 12:02:19.949,Intermediário
"4,4013",2018-06-08 13:03:33.746,Intermediário
"4,4579",2018-06-08 13:03:33.751,Fechamento
"4,3732",2018-06-11 10:10:21.464,Abertura
"4,3727",2018-06-11 11:04:20.105,Intermediário
"4,339",2018-06-11 12:11:55.761,Intermediário
"4,3459",2018-06-11 13:10:07.928,Intermediário
"4,3572",2018-06-11 13:10:07.939,Fechamento
"4,3774",2018-06-12 10:06:20.029,Abertura
"4,3801",2018-06-12 11:11:19.851,Intermediário
"4,3783",2018-06-12 12:04:20.345,Intermediário
"4,3383",2018-06-12 13:05:43.253,Intermediário
"4,3679",2018-06-12 13:05:43.258,Fechamento
"4,3557",2018-06-13 10:10:20.844,Abertura
"4,3675",2018-06-13 11:11:18.506,Intermediário
"4,3596",2018-06-13 12:09:18.183,Intermediário
"4,3713",2018-06-13 13:09:50.385,Intermediário
"4,3668",2018-06-13 13:09:50.387,Fechamento
"4,3253",2018-06-14 10:08:20.104,Abertura
"4,3192",2018-06-14 11:03:19.67,Intermediário
"4,323",2018-06-14 12:03:20.608,Intermediário
"4,314",2018-06-14 13:07:40.821,Intermediário
"4,312",2018-06-14 13:07:40.823,Fechamento
"4,3881",2018-06-15 10:04:18.823,Abertura
"4,3969",2018-06-15 11:09:19.071,Intermediário
"4,3997",2018-06-15 12:05:20.028,Intermediário
"4,3421",2018-06-15 13:10:44.241,Intermediário
"4,3844",2018-06-15 13:10:44.243,Fechamento
"4,3615",2018-06-18 10:10:23.984,Abertura
"4,3608",2018-06-18 11:02:19.457,Intermediário
"4,3585",2018-06-18 12:11:18.878,Intermediário
"4,353",2018-06-18 13:16:56.035,Intermediário
